Product Name,Quantity (liters/kg),Price per Unit,Total Value,Shelf Life (days),Quantity Sold (liters/kg),Price per Unit (sold),Quantity in Stock (liters/kg),Year,Month,Day,DayOfWeek,Quarter,Days_to_Sell,Days_to_Expire,Expire,Sales_Velocity,Quantity_Abble_Sell_Before_Expire,Quantity_Lost,Stock_Efficiency,Value_Lost,Revenue_Before_Losses
Buttermilk,370.57,66.34,24583.6138,12,331,82.92500000000001,39,2021,2,8,0,1,12,0,1,27.583333333333332,0.0,39.0,0.8932185551987479,2587.26,5489.635000000003
Ice Cream,106.05,59.48,6307.853999999999,29,23,74.35,83,2020,10,25,6,4,16,13,0,1.4375,18.6875,64.3125,0.3930928807166431,3825.3075,342.00999999999993
Paneer,458.17,69.39,31792.4163,10,47,86.7375,411,2021,8,5,3,3,2,8,0,23.5,188.0,223.0,0.5129100552196783,15473.97,815.3324999999999
Curd,623.85,58.4,36432.84,6,193,73.0,430,2022,2,3,3,1,6,0,1,32.166666666666664,0.0,430.0,0.3093692394004969,25112.0,2817.8
Curd,941.77,80.81,76104.4337,7,242,101.0125,699,2021,3,28,6,1,7,0,1,34.57142857142857,0.0,699.0,0.25696295273792963,56486.19,4889.005
Butter,411.02,16.88,6938.017599999999,35,188,21.099999999999998,223,2019,7,24,2,3,15,20,0,12.533333333333333,250.66666666666666,0.0,1.0672635557069405,0.0,793.3599999999998
Paneer,402.34,79.84,32122.8256,12,252,99.80000000000001,150,2020,12,14,0,4,12,0,1,21.0,0.0,150.0,0.626335934781528,11976.0,5029.920000000002
Cheese,559.12,61.11,34167.8232,70,366,76.3875,193,2019,2,18,0,1,25,45,0,14.64,658.8000000000001,0.0,1.8328802403777364,0.0,5591.565000000001
Ice Cream,684.65,61.5,42105.975,23,78,76.875,606,2022,6,12,6,2,17,6,0,4.588235294117647,27.52941176470588,578.4705882352941,0.15413629119215055,35575.94117647059,1199.25
Butter,798.33,40.67,32468.081100000003,40,137,50.837500000000006,661,2020,11,15,6,4,27,13,0,5.074074074074074,65.96296296296296,595.0370370370371,0.25423441805138597,24200.1562962963,1392.9475000000004
Ghee,666.95,85.79,57217.64050000001,63,104,107.23750000000001,562,2021,7,28,2,3,17,46,0,6.117647058823529,281.4117647058823,280.5882352941177,0.5778720514369627,24071.66470588236,2230.5400000000004
Butter,878.28,89.5,78606.06,27,272,111.875,606,2020,9,30,2,3,27,0,1,10.074074074074074,0.0,606.0,0.3096962244386756,54237.0,6086.0
Ice Cream,27.74,52.37,1452.7437999999995,24,1,65.46249999999999,26,2019,6,12,2,2,24,0,1,0.041666666666666664,0.0,26.0,0.036049026676279745,1361.62,13.092499999999994
Paneer,500.21,95.69,47865.0949,9,384,119.6125,116,2020,4,26,6,2,9,0,1,42.666666666666664,0.0,116.0,0.7676775754183244,11100.039999999999,9186.24
Butter,306.69,43.54,13353.2826,28,298,54.425,8,2021,1,27,2,1,28,0,1,10.642857142857142,0.0,8.0,0.9716651993870031,348.32,3243.7299999999996
Ghee,106.0,38.06,4034.36,82,91,47.575,15,2020,1,9,3,1,28,54,0,3.25,175.5,0.0,2.5141509433962264,0.0,865.865
Butter,938.5,36.15,33926.775,38,231,45.1875,707,2021,8,3,1,3,23,15,0,10.043478260869565,150.65217391304347,556.3478260869565,0.40666187950244376,20111.973913043475,2087.6625000000004
Butter,228.28,90.63,20689.0164,30,149,113.2875,79,2020,1,10,4,1,16,14,0,9.3125,130.375,0.0,1.2238260031540213,0.0,3375.9674999999997
Paneer,834.56,53.21,44406.9376,9,343,66.5125,491,2020,7,17,4,3,9,0,1,38.111111111111114,0.0,491.0,0.41099501533742333,26126.11,4562.757500000001
Milk,904.53,21.58,19519.7574,2,129,26.974999999999998,775,2021,7,15,3,3,2,0,1,64.5,0.0,775.0,0.14261550197340056,16724.5,695.9549999999999
Ghee,486.92,25.48,12406.7216,92,244,31.85,242,2020,12,15,1,4,58,34,0,4.206896551724138,143.0344827586207,98.9655172413793,0.7948625703578015,2521.6413793103447,1554.2800000000002
Butter,508.79,39.96,20331.2484,35,115,49.95,393,2020,12,23,2,4,35,0,1,3.2857142857142856,0.0,393.0,0.2260264549224631,15704.28,1148.8500000000001
Paneer,411.68,50.89,20950.3952,9,211,63.6125,200,2021,10,14,3,4,9,0,1,23.444444444444443,0.0,200.0,0.5125340069957248,10178.0,2684.4474999999993
Cheese,824.57,51.5,42465.355,57,495,64.375,329,2021,9,4,5,3,34,23,0,14.558823529411764,334.8529411764706,0.0,1.006406904418631,0.0,6373.125
Lassi,809.49,14.4,11656.656,14,422,18.0,387,2020,5,28,3,2,14,0,1,30.142857142857142,0.0,387.0,0.521315890251887,5572.8,1519.1999999999998
Lassi,700.15,34.85,24400.2275,13,548,43.5625,152,2020,3,4,2,1,13,0,1,42.15384615384615,0.0,152.0,0.7826894236949226,5297.2,4774.449999999999
Yogurt,540.01,73.38,39625.9338,24,52,91.725,488,2020,1,3,4,1,9,15,0,5.777777777777778,86.66666666666667,401.3333333333333,0.25678536817219433,29449.839999999997,953.9399999999999
Paneer,522.24,91.19,47623.0656,8,192,113.9875,330,2019,1,6,6,1,8,0,1,24.0,0.0,330.0,0.3676470588235294,30092.7,4377.12
Ice Cream,383.3,38.38,14711.054000000002,30,159,47.975,224,2019,8,1,3,3,30,0,1,5.3,0.0,224.0,0.4148186798852074,8597.12,1525.6049999999998
Ice Cream,94.97,58.45,5550.9965,22,17,73.0625,77,2019,10,20,6,4,22,0,1,0.7727272727272727,0.0,77.0,0.17900389596714752,4500.650000000001,248.41249999999997
Yogurt,597.28,45.62,27247.9136,30,52,57.025,545,2019,1,4,4,1,30,0,1,1.7333333333333334,0.0,545.0,0.08706134476292526,24862.899999999998,593.0600000000001
Lassi,113.75,67.47,7674.7125,15,42,84.3375,71,2021,5,4,1,2,15,0,1,2.8,0.0,71.0,0.36923076923076925,4790.37,708.4350000000003
Ice Cream,65.92,63.93,4214.2656,22,37,79.9125,28,2019,10,13,6,4,22,0,1,1.6818181818181819,0.0,28.0,0.5612864077669902,1790.04,591.3524999999998
Buttermilk,97.23,52.2,5075.406000000001,11,25,65.25,72,2022,8,9,1,3,11,0,1,2.272727272727273,0.0,72.0,0.25712228735986836,3758.4,326.24999999999994
Milk,789.19,92.89,73307.8591,22,134,116.1125,655,2021,4,18,6,2,22,0,1,6.090909090909091,0.0,655.0,0.1697943461016992,60842.95,3111.8149999999996
Lassi,294.03,83.74,24622.072199999995,16,285,104.675,9,2021,7,15,3,3,16,0,1,17.8125,0.0,9.0,0.969288848076727,753.66,5966.475
Milk,129.7,20.36,2640.692,1,2,25.45,127,2022,7,18,0,3,1,0,1,2.0,0.0,127.0,0.015420200462606014,2585.72,10.18
Buttermilk,83.65,13.82,1156.043,10,59,17.275,24,2022,6,17,4,2,10,0,1,5.9,0.0,24.0,0.7053197848176928,331.68,203.8449999999999
Butter,817.98,81.59,66738.9882,38,86,101.98750000000001,731,2020,7,6,0,3,4,34,0,21.5,731.0,0.0,0.9988019266974743,0.0,1754.1850000000006
Yogurt,764.02,34.1,26053.082,25,516,42.625,248,2021,10,28,3,4,15,10,0,34.4,344.0,0.0,1.1256249836391718,0.0,4398.9
Milk,40.39,95.85,3871.3815,2,22,119.8125,18,2021,8,15,6,3,2,0,1,11.0,0.0,18.0,0.5446892795246348,1725.3,527.1750000000002
Yogurt,231.94,44.44,10307.4136,21,165,55.55,66,2019,6,28,4,2,21,0,1,7.857142857142857,0.0,66.0,0.7113908769509356,2933.04,1833.1499999999999
Cheese,516.82,74.41,38456.5762,49,256,93.01249999999999,260,2021,6,5,5,2,30,19,0,8.533333333333333,162.13333333333333,97.86666666666667,0.8090502173548494,7282.258666666667,4762.239999999998
Ghee,610.57,58.93,35980.890100000004,132,481,73.6625,129,2022,7,8,4,3,59,73,0,8.152542372881356,595.135593220339,0.0,1.7625097748339078,0.0,7086.332499999998
Yogurt,309.61,85.75,26549.057500000003,21,307,107.1875,2,2021,3,2,1,1,6,15,0,51.166666666666664,767.5,0.0,3.4704951390458962,0.0,6581.3125
Cheese,103.56,98.76,10227.5856,42,31,123.45,72,2021,9,30,3,3,42,0,1,0.7380952380952381,0.0,72.0,0.29934337582078024,7110.72,765.3899999999999
Buttermilk,770.59,74.2,57177.778000000006,14,555,92.75,215,2022,4,15,4,2,14,0,1,39.642857142857146,0.0,215.0,0.7202273582579581,15953.0,10295.249999999998
Ghee,539.25,19.36,10439.88,148,467,24.2,72,2021,10,1,4,4,25,123,0,18.68,2297.64,0.0,5.126824292999536,0.0,2260.2799999999997
Butter,556.3,71.47,39758.761,39,299,89.3375,257,2022,9,6,1,3,22,17,0,13.590909090909092,231.04545454545456,25.95454545454544,0.9528050594022194,1854.9713636363624,5342.382500000002
Ice Cream,909.73,12.78,11626.3494,28,424,15.975,485,2020,6,19,4,2,28,0,1,15.142857142857142,0.0,485.0,0.46607235113715056,6198.299999999999,1354.68
Buttermilk,490.7,30.63,15030.141,8,124,38.2875,366,2020,10,30,4,4,8,0,1,15.5,0.0,366.0,0.2527002241695537,11210.58,949.5300000000003
Butter,779.19,26.41,20578.4079,26,465,33.0125,314,2020,8,5,2,3,8,18,0,58.125,1046.25,0.0,1.9395141108073768,0.0,3070.1625000000013
Lassi,596.3,30.31,18073.853,17,17,37.887499999999996,579,2021,5,6,3,2,1,16,0,17.0,272.0,307.0,0.48465537481133664,9305.17,128.81749999999994
Curd,713.96,46.3,33056.348,7,141,57.875,572,2022,5,26,3,2,7,0,1,20.142857142857142,0.0,572.0,0.19749005546529216,26483.6,1632.0750000000005
Milk,693.13,48.78,33810.8814,28,501,60.975,192,2020,4,11,5,2,28,0,1,17.892857142857142,0.0,192.0,0.7228081312307937,9365.76,6109.695
Paneer,461.55,96.0,44308.8,8,50,120.0,411,2021,10,20,2,4,8,0,1,6.25,0.0,411.0,0.10833062506770663,39456.0,1200.0
Ghee,9.28,93.4,866.752,137,2,116.75,7,2022,4,21,3,2,18,119,0,0.1111111111111111,13.222222222222221,0.0,1.6403256704980844,0.0,46.69999999999999
Lassi,757.12,15.81,11970.0672,15,177,19.7625,580,2019,11,4,0,4,15,0,1,11.8,0.0,580.0,0.2337806424344886,9169.800000000001,699.5924999999997
Curd,379.21,49.71,18850.5291,7,318,62.1375,61,2021,2,21,6,1,7,0,1,45.42857142857143,0.0,61.0,0.8385854803407083,3032.31,3951.9450000000006
Butter,53.34,46.38,2473.9092000000005,25,29,57.975,24,2021,9,6,0,3,25,0,1,1.16,0.0,24.0,0.5436820397450318,1113.1200000000001,336.255
Cheese,532.05,95.54,50832.057,43,282,119.42500000000001,250,2019,7,3,2,3,43,0,1,6.558139534883721,0.0,250.0,0.530025373555117,23885.0,6735.5700000000015
Yogurt,342.08,67.26,23008.3008,25,131,84.075,211,2021,3,25,3,1,25,0,1,5.24,0.0,211.0,0.3829513564078578,14191.86,2202.765
Curd,819.81,45.23,37080.0063,5,7,56.537499999999994,812,2020,9,22,1,3,5,0,1,1.4,0.0,812.0,0.008538563813566559,36726.759999999995,79.15249999999997
Curd,91.24,59.51,5429.6924,7,57,74.3875,34,2022,2,28,0,1,7,0,1,8.142857142857142,0.0,34.0,0.6247259973695748,2023.34,848.0175000000003
Ghee,635.81,17.24,10961.3644,62,422,21.549999999999997,213,2022,3,7,0,1,7,55,0,60.285714285714285,3315.714285714286,0.0,5.878665459357805,0.0,1818.8199999999995
Paneer,33.79,80.49,2719.7571,10,29,100.6125,4,2021,2,6,5,1,10,0,1,2.9,0.0,4.0,0.858242083456644,321.96,583.5525
Ghee,330.06,94.26,31111.4556,141,158,117.825,172,2021,8,8,6,3,39,102,0,4.051282051282051,413.2307692307692,0.0,1.7306876605186001,0.0,3723.2699999999995
Ghee,829.32,38.34,31796.12880000001,145,492,47.925000000000004,337,2019,5,6,0,2,39,106,0,12.615384615384615,1337.2307692307693,0.0,2.2056995722167185,0.0,4715.820000000001
Yogurt,948.06,37.2,35267.832,23,16,46.5,932,2019,6,24,0,2,23,0,1,0.6956521739130435,0.0,932.0,0.01687656899352362,34670.4,148.79999999999995
Buttermilk,318.52,61.2,19493.424,12,9,76.5,309,2022,11,3,3,4,12,0,1,0.75,0.0,309.0,0.028255682531709157,18910.8,137.7
Milk,930.75,29.8,27736.35,29,99,37.25,831,2020,8,21,4,3,29,0,1,3.413793103448276,0.0,831.0,0.1063658340048348,24763.8,737.55
Buttermilk,335.34,82.94,27813.0996,9,174,103.675,161,2021,1,14,3,1,9,0,1,19.333333333333332,0.0,161.0,0.5188763642869924,13353.34,3607.89
Ghee,241.37,88.74,21419.1738,76,177,110.925,64,2020,6,5,4,2,26,50,0,6.8076923076923075,340.38461538461536,0.0,2.1435332285893662,0.0,3926.7450000000003
Butter,597.55,22.91,13689.8705,38,414,28.6375,183,2021,7,11,6,3,24,14,0,17.25,241.5,0.0,1.09697933227345,0.0,2371.1849999999995
Buttermilk,695.69,80.4,55933.47600000001,10,304,100.5,391,2020,4,17,4,2,10,0,1,30.4,0.0,391.0,0.43697623941698166,31436.4,6110.399999999998
Paneer,393.33,36.9,14513.877,10,370,46.125,23,2021,2,19,4,1,10,0,1,37.0,0.0,23.0,0.9406859380164239,848.6999999999999,3413.2500000000005
Buttermilk,499.37,50.43,25183.2291,11,28,63.0375,471,2020,2,24,0,1,11,0,1,2.5454545454545454,0.0,471.0,0.05607064901776238,23752.53,353.01000000000005
Butter,814.21,76.94,62645.3174,37,697,96.175,117,2022,3,17,3,1,27,10,0,25.814814814814813,258.14814814814815,0.0,1.1730980314023998,0.0,13406.795
Milk,474.75,17.25,8189.4375,25,227,21.5625,247,2020,10,8,3,4,25,0,1,9.08,0.0,247.0,0.478146392838336,4260.75,978.9375
Milk,31.15,25.98,809.2769999999999,1,4,32.475,27,2021,1,13,2,1,1,0,1,4.0,0.0,27.0,0.12841091492776888,701.46,25.980000000000004
Lassi,131.84,89.54,11804.9536,15,95,111.92500000000001,36,2022,6,19,6,2,15,0,1,6.333333333333333,0.0,36.0,0.7205703883495146,3223.44,2126.5750000000003
Paneer,276.05,27.98,7723.879000000001,9,119,34.975,157,2019,3,31,6,1,9,0,1,13.222222222222221,0.0,157.0,0.4310813258467669,4392.86,832.4050000000001
Buttermilk,23.96,53.76,1288.0896,11,23,67.2,0,2022,6,11,5,2,11,0,0,2.090909090909091,0.0,0.0,0.9599332220367278,0.0,309.1200000000001
Paneer,69.78,46.87,3270.5886,14,45,58.5875,24,2020,12,11,4,4,10,4,0,4.5,18.0,6.0,0.9028374892519346,281.21999999999997,527.2875
Butter,28.42,33.16,942.4072,37,25,41.449999999999996,3,2019,9,22,6,3,12,25,0,2.0833333333333335,52.083333333333336,0.0,2.712291813277035,0.0,207.24999999999997
Lassi,339.72,62.05,21079.626,15,91,77.5625,248,2022,1,22,5,1,15,0,1,6.066666666666666,0.0,248.0,0.26786765571647236,15388.4,1411.6375000000003
Paneer,488.57,90.78,44352.3846,14,418,113.475,70,2020,7,14,1,3,14,0,1,29.857142857142858,0.0,70.0,0.8555580571873017,6354.6,9486.509999999997
Buttermilk,5.23,97.46,509.7158,7,3,121.82499999999999,2,2022,10,13,3,4,7,0,1,0.42857142857142855,0.0,2.0,0.5736137667304014,194.92,73.09499999999998
Paneer,359.94,88.41,31822.2954,10,279,110.51249999999999,80,2020,4,19,6,2,10,0,1,27.9,0.0,80.0,0.775129188198033,7072.799999999999,6166.597499999998
Lassi,456.81,81.7,37321.377,13,117,102.125,339,2019,6,14,4,2,13,0,1,9.0,0.0,339.0,0.25612399028042293,27696.3,2389.7249999999995
Ghee,953.11,52.21,49761.8731,113,40,65.2625,913,2022,11,15,1,4,8,105,0,5.0,525.0,388.0,0.592796214497802,20257.48,522.1000000000001
Paneer,614.13,32.9,20204.877,13,153,41.125,461,2019,5,10,4,2,6,7,0,25.5,178.5,282.5,0.5397879927702603,9294.25,1258.4250000000002
Yogurt,536.99,11.53,6191.4947,25,462,14.4125,74,2021,3,19,4,1,13,12,0,35.53846153846154,426.46153846153845,0.0,1.6545215710935743,0.0,1331.7150000000001
Paneer,929.42,28.42,26414.1164,10,87,35.525000000000006,842,2022,9,27,1,3,10,0,1,8.7,0.0,842.0,0.0936067655096727,23929.640000000003,618.1350000000003
Buttermilk,402.07,36.97,14864.5279,10,354,46.2125,48,2020,2,29,5,1,10,0,1,35.4,0.0,48.0,0.880443703832666,1774.56,3271.845
Ghee,835.07,36.57,30538.5099,132,309,45.7125,526,2020,2,20,3,1,36,96,0,8.583333333333334,824.0,0.0,1.3567724861388866,0.0,2825.0324999999993
Paneer,7.88,14.52,114.4176,11,6,18.15,1,2021,4,22,3,2,11,0,1,0.5454545454545454,0.0,1.0,0.7614213197969544,14.52,21.779999999999994
Milk,78.11,87.58,6840.873799999999,22,65,109.475,13,2021,5,13,3,2,22,0,1,2.9545454545454546,0.0,13.0,0.832159774676738,1138.54,1423.1749999999997
Yogurt,539.6,62.49,33719.604,28,225,78.1125,314,2019,9,23,0,3,28,0,1,8.035714285714286,0.0,314.0,0.41697553743513716,19621.86,3515.062499999999
Milk,469.25,93.43,43842.0275,29,359,116.78750000000001,110,2022,3,21,0,1,29,0,1,12.379310344827585,0.0,110.0,0.7650506126798082,10277.300000000001,8385.3425
Curd,346.82,29.09,10088.9938,5,247,36.3625,99,2019,10,7,0,4,5,0,1,49.4,0.0,99.0,0.7121849950983219,2879.91,1796.3074999999994
Buttermilk,159.84,76.07,12159.0288,8,151,95.08749999999999,8,2022,12,17,5,4,4,4,0,37.75,151.0,0.0,1.8893893893893894,0.0,2871.6425
Buttermilk,462.95,41.91,19402.2345,9,223,52.387499999999996,239,2022,2,2,2,1,9,0,1,24.77777777777778,0.0,239.0,0.4816934874176477,10016.49,2336.4824999999996
Yogurt,563.82,23.23,13097.538600000002,25,175,29.0375,388,2020,10,1,3,4,24,1,0,7.291666666666667,7.291666666666667,380.7083333333333,0.32331536069431144,8843.854583333334,1016.3125000000002
Yogurt,382.14,69.56,26581.6584,30,9,86.95,373,2020,10,11,6,4,16,14,0,0.5625,7.875,365.125,0.04415920866698069,25398.095,156.51
Ice Cream,170.53,46.3,7895.539,29,96,57.875,74,2020,3,24,1,1,3,26,0,32.0,832.0,0.0,5.44185773764147,0.0,1111.2000000000003
Ice Cream,288.12,70.72,20375.8464,30,63,88.4,225,2020,11,4,2,4,30,0,1,2.1,0.0,225.0,0.21865889212827988,15912.0,1113.8400000000004
Yogurt,590.83,49.02,28962.486600000004,26,435,61.275000000000006,155,2022,8,12,4,3,26,0,1,16.73076923076923,0.0,155.0,0.7362523907046019,7598.1,5330.925000000001
Buttermilk,153.55,81.19,12466.7245,9,138,101.4875,15,2020,3,2,0,1,9,0,1,15.333333333333334,0.0,15.0,0.8987300553565614,1217.85,2801.055
Butter,656.31,43.77,28726.6887,28,586,54.712500000000006,70,2020,2,25,1,1,28,0,1,20.928571428571427,0.0,70.0,0.8928707470555074,3063.9,6412.305000000001
Ice Cream,632.23,16.51,10438.117300000002,25,575,20.637500000000003,57,2022,9,7,2,3,25,0,1,23.0,0.0,57.0,0.9094791452477737,941.07,2373.312500000001
Ice Cream,758.83,10.76,8165.0108,29,241,13.45,517,2022,4,19,1,2,29,0,1,8.310344827586206,0.0,517.0,0.31759419105728554,5562.92,648.2899999999998
Butter,950.66,22.47,21361.3302,34,485,28.0875,465,2019,10,24,3,4,34,0,1,14.264705882352942,0.0,465.0,0.5101718805882229,10448.55,2724.4874999999997
Cheese,602.97,71.2,42931.46400000001,57,426,89.0,176,2020,11,14,5,4,28,29,0,15.214285714285714,441.21428571428567,0.0,1.4382378654232975,0.0,7582.799999999998
Paneer,935.45,41.05,38400.2225,13,491,51.3125,444,2019,1,30,2,1,13,0,1,37.76923076923077,0.0,444.0,0.5248810732802394,18226.199999999997,5038.887500000002
Cheese,879.44,42.12,37042.0128,40,726,52.65,153,2020,6,8,0,2,12,28,0,60.5,1694.0,0.0,2.7517511143454922,0.0,7644.780000000001
Buttermilk,947.83,69.16,65551.9228,10,20,86.44999999999999,927,2021,3,13,5,1,10,0,1,2.0,0.0,927.0,0.021100830317673,64111.32,345.79999999999984
Buttermilk,237.24,38.12,9043.5888,8,25,47.65,212,2021,4,4,6,2,8,0,1,3.125,0.0,212.0,0.10537851964255605,8081.44,238.25000000000003
Curd,276.71,57.59,15935.7289,5,156,71.98750000000001,120,2022,8,12,4,3,5,0,1,31.2,0.0,120.0,0.5637671208124029,6910.8,2246.010000000001
Milk,418.27,62.32,26066.5864,1,72,77.9,346,2022,5,20,4,2,1,0,1,72.0,0.0,346.0,0.17213761445955963,21562.72,1121.7600000000004
Butter,509.7,50.87,25928.439,30,74,63.5875,435,2019,6,2,6,2,11,19,0,6.7272727272727275,127.81818181818183,307.1818181818182,0.3959548397453047,15626.33909090909,941.095
Buttermilk,269.34,54.9,14786.765999999998,8,79,68.625,190,2019,7,5,4,3,8,0,1,9.875,0.0,190.0,0.29330957154525883,10431.0,1084.275
Cheese,397.23,78.11,31027.6353,70,315,97.6375,82,2019,12,27,4,4,54,16,0,5.833333333333333,93.33333333333333,0.0,1.0279519002425126,0.0,6151.162500000001
Curd,267.21,27.31,7297.505099999999,6,116,34.137499999999996,151,2021,4,24,5,2,6,0,1,19.333333333333332,0.0,151.0,0.43411548968975716,4123.8099999999995,791.9899999999997
Lassi,773.61,67.65,52334.7165,13,597,84.5625,176,2019,7,17,2,3,13,0,1,45.92307692307692,0.0,176.0,0.7717066739054562,11906.400000000001,10096.762499999997
Ice Cream,71.09,94.67,6730.090300000001,21,1,118.3375,70,2021,3,17,2,1,21,0,1,0.047619047619047616,0.0,70.0,0.014066676044450695,6626.900000000001,23.667500000000004
Paneer,89.69,56.68,5083.629199999999,13,70,70.85,19,2022,4,17,6,2,10,3,0,7.0,21.0,0.0,1.014605864644888,0.0,991.8999999999996
Buttermilk,72.66,51.06,3710.0196,12,72,63.825,0,2022,10,10,0,4,12,0,0,6.0,0.0,0.0,0.9909165978530141,0.0,919.08
Milk,119.29,28.46,3394.9934000000003,29,1,35.575,118,2019,9,16,0,3,3,26,0,0.3333333333333333,8.666666666666666,109.33333333333333,0.08103501271411405,3111.6266666666666,7.115000000000002
Curd,48.19,62.84,3028.2596,6,23,78.55000000000001,25,2019,11,3,6,4,3,3,0,7.666666666666667,23.0,2.0,0.9545548869059971,125.68,361.33000000000015
Cheese,253.04,79.63,20149.5752,82,71,99.5375,182,2019,2,3,6,1,27,55,0,2.6296296296296298,144.62962962962965,37.37037037037035,0.8521562979356214,2975.802592592591,1413.4325
Buttermilk,361.21,22.27,8044.146699999999,8,278,27.8375,83,2021,11,5,4,4,8,0,1,34.75,0.0,83.0,0.7696353921541486,1848.4099999999999,1547.7649999999996
Ice Cream,139.2,47.56,6620.352,24,107,59.45,32,2020,4,2,3,2,24,0,1,4.458333333333333,0.0,32.0,0.7686781609195403,1521.92,1272.23
Paneer,146.84,79.78,11714.8952,10,114,99.725,32,2019,7,24,2,3,10,0,1,11.4,0.0,32.0,0.7763552165622446,2552.96,2273.729999999999
Butter,674.52,19.57,13200.3564,36,360,24.4625,314,2019,5,12,6,2,30,6,0,12.0,72.0,242.0,0.6404554349759829,4735.9400000000005,1761.2999999999993
Milk,689.35,21.56,14862.386,2,101,26.95,588,2018,12,12,2,4,2,0,1,50.5,0.0,588.0,0.14651483281351999,12677.279999999999,544.3900000000001
Cheese,339.9,30.57,10390.743,74,224,38.2125,115,2020,4,1,2,2,56,18,0,4.0,72.0,43.0,0.8708443659899971,1314.51,1711.9199999999996
Ghee,401.31,21.99,8824.8069,91,96,27.487499999999997,305,2020,6,7,6,2,34,57,0,2.823529411764706,160.94117647058823,144.05882352941177,0.6402561024409764,3167.8535294117646,527.7599999999999
Cheese,361.12,16.98,6131.8176,44,233,21.225,128,2022,5,25,2,2,31,13,0,7.516129032258065,97.70967741935485,30.290322580645153,0.9157888718967514,514.3296774193548,989.0850000000003
Ghee,161.61,95.12,15372.3432,119,119,118.9,42,2022,12,25,6,4,59,60,0,2.016949152542373,121.01694915254237,0.0,1.4851614946633398,0.0,2829.82
Curd,609.16,66.03,40222.8348,6,55,82.5375,554,2020,3,1,6,1,6,0,1,9.166666666666666,0.0,554.0,0.09028826580865454,36580.62,907.9124999999997
Paneer,455.87,37.63,17154.3881,13,283,47.0375,172,2019,7,12,4,3,13,0,1,21.76923076923077,0.0,172.0,0.6207910149823415,6472.360000000001,2662.3224999999998
Milk,58.41,18.98,1108.6218,2,4,23.725,54,2022,7,14,3,3,2,0,1,2.0,0.0,54.0,0.06848142441362781,1024.92,18.980000000000004
Lassi,150.65,28.0,4218.2,14,2,35.0,148,2019,5,10,4,2,14,0,1,0.14285714285714285,0.0,148.0,0.013275804845668768,4144.0,14.0
Curd,540.66,31.62,17095.6692,6,381,39.525,159,2019,7,19,4,3,6,0,1,63.5,0.0,159.0,0.7046942625679725,5027.58,3011.804999999999
Lassi,266.74,84.47,22531.5278,18,218,105.5875,48,2020,11,4,2,4,18,0,1,12.11111111111111,0.0,48.0,0.8172752493064407,4054.56,4603.615000000002
Butter,619.93,70.61,43773.2573,30,513,88.2625,106,2021,12,31,4,4,30,0,1,17.1,0.0,106.0,0.8275127837013857,7484.66,9055.732500000002
Buttermilk,513.67,85.61,43975.2887,9,410,107.0125,103,2022,5,18,2,2,9,0,1,45.55555555555556,0.0,103.0,0.798177818443748,8817.83,8775.025000000001
Lassi,787.84,53.68,42291.2512,15,312,67.1,475,2022,4,7,3,2,15,0,1,20.8,0.0,475.0,0.3960194963444354,25498.0,4187.039999999998
